areatype,date,name,code,newAdmissions,cumAdmissions,cumAdmissionsByAge,covidOccupiedMVBeds,hospitalCases
nhsRegion,2020-03-25,North West,E40000010,187.0,652.0,"[{'age': '18_to_64', 'rate': 4.2, 'value': 177}, {'age': '6_to_17', 'rate': 0.1, 'value': 1}, {'age': '85+', 'rate': 77.4, 'value': 128}, {'age': '0_to_5', 'rate': 0.8, 'value': 4}, {'age': '65_to_84', 'rate': 24.0, 'value': 276}]",,332.0
nhsRegion,2020-03-26,North West,E40000010,184.0,836.0,"[{'age': '18_to_64', 'rate': 5.2, 'value': 220}, {'age': '6_to_17', 'rate': 0.2, 'value': 2}, {'age': '85+', 'rate': 97.4, 'value': 161}, {'age': '0_to_5', 'rate': 0.8, 'value': 4}, {'age': '65_to_84', 'rate': 30.8, 'value': 355}]",,381.0
nhsRegion,2020-03-27,North West,E40000010,219.0,1055.0,"[{'age': '18_to_64', 'rate': 6.5, 'value': 276}, {'age': '6_to_17', 'rate': 0.3, 'value': 3}, {'age': '85+', 'rate': 122.8, 'value': 203}, {'age': '0_to_5', 'rate': 0.8, 'value': 4}, {'age': '65_to_84', 'rate': 38.2, 'value': 440}]",,553.0
nhsRegion,2020-03-28,North West,E40000010,210.0,1265.0,"[{'age': '18_to_64', 'rate': 7.6, 'value': 322}, {'age': '6_to_17', 'rate': 0.3, 'value': 3}, {'age': '85+', 'rate': 151.8, 'value': 251}, {'age': '0_to_5', 'rate': 1.0, 'value': 5}, {'age': '65_to_84', 'rate': 47.1, 'value': 542}]",,665.0
nhsRegion,2020-03-29,North West,E40000010,198.0,1463.0,"[{'age': '18_to_64', 'rate': 8.9, 'value': 378}, {'age': '6_to_17', 'rate': 0.4, 'value': 4}, {'age': '85+', 'rate': 180.8, 'value': 299}, {'age': '0_to_5', 'rate': 1.0, 'value': 5}, {'age': '65_to_84', 'rate': 55.2, 'value': 635}]",,819.0
nhsRegion,2020-03-30,North West,E40000010,420.0,1883.0,"[{'age': '18_to_64', 'rate': 12.4, 'value': 528}, {'age': '6_to_17', 'rate': 0.5, 'value': 5}, {'age': '85+', 'rate': 222.0, 'value': 367}, {'age': '0_to_5', 'rate': 1.0, 'value': 5}, {'age': '65_to_84', 'rate': 72.6, 'value': 836}]",,982.0
nhsRegion,2020-03-31,North West,E40000010,342.0,2225.0,"[{'age': '18_to_64', 'rate': 15.1, 'value': 640}, {'age': '6_to_17', 'rate': 0.5, 'value': 5}, {'age': '85+', 'rate': 265.5, 'value': 439}, {'age': '0_to_5', 'rate': 1.2, 'value': 6}, {'age': '65_to_84', 'rate': 86.3, 'value': 993}]",,1143.0
nhsRegion,2020-04-01,North West,E40000010,466.0,2691.0,"[{'age': '18_to_64', 'rate': 18.7, 'value': 795}, {'age': '6_to_17', 'rate': 0.6, 'value': 6}, {'age': '85+', 'rate': 311.5, 'value': 515}, {'age': '0_to_5', 'rate': 1.2, 'value': 6}, {'age': '65_to_84', 'rate': 106.5, 'value': 1226}]",,1451.0
nhsRegion,2020-04-02,North West,E40000010,434.0,3125.0,"[{'age': '18_to_64', 'rate': 21.9, 'value': 932}, {'age': '6_to_17', 'rate': 0.7, 'value': 7}, {'age': '85+', 'rate': 353.2, 'value': 584}, {'age': '0_to_5', 'rate': 1.2, 'value': 6}, {'age': '65_to_84', 'rate': 126.2, 'value': 1452}]",102.0,1530.0
nhsRegion,2020-04-03,North West,E40000010,446.0,3571.0,"[{'age': '18_to_64', 'rate': 25.2, 'value': 1073}, {'age': '6_to_17', 'rate': 1.0, 'value': 10}, {'age': '85+', 'rate': 399.2, 'value': 660}, {'age': '0_to_5', 'rate': 1.6, 'value': 8}, {'age': '65_to_84', 'rate': 145.6, 'value': 1676}]",138.0,1714.0
nhsRegion,2020-04-04,North West,E40000010,398.0,3969.0,"[{'age': '18_to_64', 'rate': 28.5, 'value': 1211}, {'age': '6_to_17', 'rate': 1.0, 'value': 10}, {'age': '85+', 'rate': 444.5, 'value': 735}, {'age': '0_to_5', 'rate': 1.6, 'value': 8}, {'age': '65_to_84', 'rate': 161.4, 'value': 1858}]",154.0,2134.0
nhsRegion,2020-04-05,North West,E40000010,379.0,4348.0,"[{'age': '18_to_64', 'rate': 31.2, 'value': 1326}, {'age': '6_to_17', 'rate': 1.0, 'value': 10}, {'age': '85+', 'rate': 499.0, 'value': 825}, {'age': '0_to_5', 'rate': 2.0, 'value': 10}, {'age': '65_to_84', 'rate': 174.8, 'value': 2012}]",179.0,2288.0
nhsRegion,2020-04-06,North West,E40000010,392.0,4740.0,"[{'age': '18_to_64', 'rate': 33.6, 'value': 1427}, {'age': '6_to_17', 'rate': 1.1, 'value': 11}, {'age': '85+', 'rate': 558.3, 'value': 923}, {'age': '0_to_5', 'rate': 2.4, 'value': 12}, {'age': '65_to_84', 'rate': 189.2, 'value': 2178}]",171.0,2529.0
nhsRegion,2020-04-07,North West,E40000010,375.0,5115.0,"[{'age': '18_to_64', 'rate': 36.2, 'value': 1541}, {'age': '6_to_17', 'rate': 1.2, 'value': 12}, {'age': '85+', 'rate': 607.2, 'value': 1004}, {'age': '0_to_5', 'rate': 3.4, 'value': 17}, {'age': '65_to_84', 'rate': 204.4, 'value': 2352}]",243.0,2620.0
nhsRegion,2020-04-08,North West,E40000010,410.0,5525.0,"[{'age': '18_to_64', 'rate': 39.7, 'value': 1686}, {'age': '6_to_17', 'rate': 1.3, 'value': 13}, {'age': '85+', 'rate': 656.2, 'value': 1085}, {'age': '0_to_5', 'rate': 3.6, 'value': 18}, {'age': '65_to_84', 'rate': 219.7, 'value': 2529}]",212.0,2576.0
nhsRegion,2020-04-09,North West,E40000010,477.0,6002.0,"[{'age': '18_to_64', 'rate': 43.1, 'value': 1831}, {'age': '6_to_17', 'rate': 1.4, 'value': 14}, {'age': '85+', 'rate': 721.0, 'value': 1192}, {'age': '0_to_5', 'rate': 3.8, 'value': 19}, {'age': '65_to_84', 'rate': 239.1, 'value': 2752}]",276.0,2754.0
nhsRegion,2020-04-10,North West,E40000010,352.0,6354.0,"[{'age': '18_to_64', 'rate': 45.6, 'value': 1941}, {'age': '6_to_17', 'rate': 1.6, 'value': 16}, {'age': '85+', 'rate': 772.4, 'value': 1277}, {'age': '0_to_5', 'rate': 3.8, 'value': 19}, {'age': '65_to_84', 'rate': 251.7, 'value': 2897}]",264.0,2901.0
nhsRegion,2020-04-11,North West,E40000010,313.0,6667.0,"[{'age': '18_to_64', 'rate': 48.0, 'value': 2041}, {'age': '6_to_17', 'rate': 1.7, 'value': 17}, {'age': '85+', 'rate': 815.9, 'value': 1349}, {'age': '0_to_5', 'rate': 4.0, 'value': 20}, {'age': '65_to_84', 'rate': 263.8, 'value': 3036}]",305.0,3008.0
nhsRegion,2020-04-12,North West,E40000010,294.0,6961.0,"[{'age': '18_to_64', 'rate': 50.3, 'value': 2137}, {'age': '6_to_17', 'rate': 1.8, 'value': 18}, {'age': '85+', 'rate': 855.2, 'value': 1414}, {'age': '0_to_5', 'rate': 4.0, 'value': 20}, {'age': '65_to_84', 'rate': 275.3, 'value': 3168}]",303.0,3014.0
nhsRegion,2020-04-13,North West,E40000010,304.0,7265.0,"[{'age': '18_to_64', 'rate': 52.5, 'value': 2231}, {'age': '6_to_17', 'rate': 1.9, 'value': 19}, {'age': '85+', 'rate': 898.8, 'value': 1486}, {'age': '0_to_5', 'rate': 4.0, 'value': 20}, {'age': '65_to_84', 'rate': 287.2, 'value': 3305}]",315.0,3065.0
nhsRegion,2020-04-14,North West,E40000010,269.0,7534.0,"[{'age': '18_to_64', 'rate': 54.6, 'value': 2320}, {'age': '6_to_17', 'rate': 1.9, 'value': 19}, {'age': '85+', 'rate': 938.1, 'value': 1551}, {'age': '0_to_5', 'rate': 4.2, 'value': 21}, {'age': '65_to_84', 'rate': 297.1, 'value': 3419}]",295.0,3026.0
nhsRegion,2020-04-15,North West,E40000010,247.0,7781.0,"[{'age': '18_to_64', 'rate': 56.6, 'value': 2407}, {'age': '6_to_17', 'rate': 1.9, 'value': 19}, {'age': '85+', 'rate': 973.2, 'value': 1609}, {'age': '0_to_5', 'rate': 4.4, 'value': 22}, {'age': '65_to_84', 'rate': 305.8, 'value': 3519}]",281.0,2861.0
nhsRegion,2020-04-16,North West,E40000010,254.0,8035.0,"[{'age': '18_to_64', 'rate': 58.7, 'value': 2495}, {'age': '6_to_17', 'rate': 1.9, 'value': 19}, {'age': '85+', 'rate': 1010.7, 'value': 1671}, {'age': '0_to_5', 'rate': 4.4, 'value': 22}, {'age': '65_to_84', 'rate': 314.8, 'value': 3623}]",287.0,2965.0
nhsRegion,2020-04-17,North West,E40000010,273.0,8308.0,"[{'age': '18_to_64', 'rate': 60.8, 'value': 2585}, {'age': '6_to_17', 'rate': 1.9, 'value': 19}, {'age': '85+', 'rate': 1048.8, 'value': 1734}, {'age': '0_to_5', 'rate': 4.8, 'value': 24}, {'age': '65_to_84', 'rate': 325.0, 'value': 3741}]",290.0,2599.0
nhsRegion,2020-04-18,North West,E40000010,206.0,8514.0,"[{'age': '18_to_64', 'rate': 62.0, 'value': 2638}, {'age': '6_to_17', 'rate': 1.9, 'value': 19}, {'age': '85+', 'rate': 1078.4, 'value': 1783}, {'age': '0_to_5', 'rate': 5.0, 'value': 25}, {'age': '65_to_84', 'rate': 334.0, 'value': 3844}]",350.0,2833.0
nhsRegion,2020-04-19,North West,E40000010,214.0,8728.0,"[{'age': '18_to_64', 'rate': 63.5, 'value': 2701}, {'age': '6_to_17', 'rate': 2.1, 'value': 21}, {'age': '85+', 'rate': 1109.9, 'value': 1835}, {'age': '0_to_5', 'rate': 5.2, 'value': 26}, {'age': '65_to_84', 'rate': 342.3, 'value': 3940}]",341.0,2836.0
nhsRegion,2020-04-20,North West,E40000010,226.0,8954.0,"[{'age': '18_to_64', 'rate': 65.0, 'value': 2762}, {'age': '6_to_17', 'rate': 2.2, 'value': 23}, {'age': '85+', 'rate': 1149.2, 'value': 1900}, {'age': '0_to_5', 'rate': 5.2, 'value': 26}, {'age': '65_to_84', 'rate': 350.8, 'value': 4037}]",337.0,2810.0
nhsRegion,2020-04-21,North West,E40000010,260.0,9214.0,"[{'age': '18_to_64', 'rate': 66.6, 'value': 2832}, {'age': '6_to_17', 'rate': 2.2, 'value': 23}, {'age': '85+', 'rate': 1188.5, 'value': 1965}, {'age': '0_to_5', 'rate': 5.4, 'value': 27}, {'age': '65_to_84', 'rate': 361.5, 'value': 4160}]",328.0,2718.0
nhsRegion,2020-04-22,North West,E40000010,214.0,9428.0,"[{'age': '18_to_64', 'rate': 67.9, 'value': 2886}, {'age': '6_to_17', 'rate': 2.2, 'value': 23}, {'age': '85+', 'rate': 1224.8, 'value': 2025}, {'age': '0_to_5', 'rate': 5.7, 'value': 28}, {'age': '65_to_84', 'rate': 370.1, 'value': 4259}]",326.0,2621.0
nhsRegion,2020-04-23,North West,E40000010,182.0,9610.0,"[{'age': '18_to_64', 'rate': 68.8, 'value': 2927}, {'age': '6_to_17', 'rate': 2.3, 'value': 24}, {'age': '85+', 'rate': 1253.8, 'value': 2073}, {'age': '0_to_5', 'rate': 5.7, 'value': 28}, {'age': '65_to_84', 'rate': 378.0, 'value': 4351}]",310.0,2573.0
nhsRegion,2020-04-24,North West,E40000010,211.0,9821.0,"[{'age': '18_to_64', 'rate': 70.5, 'value': 2999}, {'age': '6_to_17', 'rate': 2.4, 'value': 25}, {'age': '85+', 'rate': 1287.1, 'value': 2128}, {'age': '0_to_5', 'rate': 5.7, 'value': 28}, {'age': '65_to_84', 'rate': 385.3, 'value': 4434}]",302.0,2490.0
nhsRegion,2020-04-25,North West,E40000010,202.0,10023.0,"[{'age': '18_to_64', 'rate': 71.7, 'value': 3049}, {'age': '6_to_17', 'rate': 2.4, 'value': 25}, {'age': '85+', 'rate': 1322.1, 'value': 2186}, {'age': '0_to_5', 'rate': 6.1, 'value': 30}, {'age': '65_to_84', 'rate': 393.0, 'value': 4523}]",292.0,2437.0
nhsRegion,2020-04-26,North West,E40000010,181.0,10204.0,"[{'age': '18_to_64', 'rate': 72.9, 'value': 3099}, {'age': '6_to_17', 'rate': 2.4, 'value': 25}, {'age': '85+', 'rate': 1351.8, 'value': 2235}, {'age': '0_to_5', 'rate': 6.3, 'value': 31}, {'age': '65_to_84', 'rate': 400.0, 'value': 4604}]",281.0,2429.0
nhsRegion,2020-04-27,North West,E40000010,223.0,10427.0,"[{'age': '18_to_64', 'rate': 74.3, 'value': 3161}, {'age': '6_to_17', 'rate': 2.5, 'value': 26}, {'age': '85+', 'rate': 1391.1, 'value': 2300}, {'age': '0_to_5', 'rate': 6.7, 'value': 33}, {'age': '65_to_84', 'rate': 408.1, 'value': 4697}]",272.0,2456.0
nhsRegion,2020-04-28,North West,E40000010,194.0,10621.0,"[{'age': '18_to_64', 'rate': 75.4, 'value': 3208}, {'age': '6_to_17', 'rate': 2.5, 'value': 26}, {'age': '85+', 'rate': 1423.2, 'value': 2353}, {'age': '0_to_5', 'rate': 6.9, 'value': 34}, {'age': '65_to_84', 'rate': 416.2, 'value': 4790}]",241.0,2298.0
nhsRegion,2020-04-29,North West,E40000010,227.0,10848.0,"[{'age': '18_to_64', 'rate': 77.1, 'value': 3277}, {'age': '6_to_17', 'rate': 2.6, 'value': 27}, {'age': '85+', 'rate': 1464.3, 'value': 2421}, {'age': '0_to_5', 'rate': 7.3, 'value': 36}, {'age': '65_to_84', 'rate': 423.8, 'value': 4877}]",258.0,2350.0
nhsRegion,2020-04-30,North West,E40000010,214.0,11062.0,"[{'age': '18_to_64', 'rate': 78.6, 'value': 3341}, {'age': '6_to_17', 'rate': 2.6, 'value': 27}, {'age': '85+', 'rate': 1497.5, 'value': 2476}, {'age': '0_to_5', 'rate': 7.3, 'value': 36}, {'age': '65_to_84', 'rate': 432.0, 'value': 4972}]",233.0,2309.0
nhsRegion,2020-05-01,North West,E40000010,181.0,11243.0,"[{'age': '18_to_64', 'rate': 79.8, 'value': 3395}, {'age': '6_to_17', 'rate': 2.6, 'value': 27}, {'age': '85+', 'rate': 1523.0, 'value': 2518}, {'age': '0_to_5', 'rate': 7.3, 'value': 36}, {'age': '65_to_84', 'rate': 439.4, 'value': 5057}]",234.0,2282.0
nhsRegion,2020-05-02,North West,E40000010,186.0,11429.0,"[{'age': '18_to_64', 'rate': 80.9, 'value': 3441}, {'age': '6_to_17', 'rate': 2.7, 'value': 28}, {'age': '85+', 'rate': 1556.8, 'value': 2574}, {'age': '0_to_5', 'rate': 7.5, 'value': 37}, {'age': '65_to_84', 'rate': 446.5, 'value': 5139}]",226.0,2327.0
nhsRegion,2020-05-03,North West,E40000010,194.0,11623.0,"[{'age': '18_to_64', 'rate': 82.0, 'value': 3485}, {'age': '6_to_17', 'rate': 2.7, 'value': 28}, {'age': '85+', 'rate': 1596.1, 'value': 2639}, {'age': '0_to_5', 'rate': 7.7, 'value': 38}, {'age': '65_to_84', 'rate': 453.8, 'value': 5223}]",233.0,2196.0
nhsRegion,2020-05-04,North West,E40000010,189.0,11812.0,"[{'age': '18_to_64', 'rate': 83.3, 'value': 3540}, {'age': '6_to_17', 'rate': 2.7, 'value': 28}, {'age': '85+', 'rate': 1627.0, 'value': 2690}, {'age': '0_to_5', 'rate': 8.1, 'value': 40}, {'age': '65_to_84', 'rate': 460.9, 'value': 5304}]",237.0,2236.0
nhsRegion,2020-05-05,North West,E40000010,201.0,12013.0,"[{'age': '18_to_64', 'rate': 84.6, 'value': 3598}, {'age': '6_to_17', 'rate': 2.7, 'value': 28}, {'age': '85+', 'rate': 1659.0, 'value': 2743}, {'age': '0_to_5', 'rate': 8.3, 'value': 41}, {'age': '65_to_84', 'rate': 468.6, 'value': 5393}]",222.0,2192.0
nhsRegion,2020-05-06,North West,E40000010,158.0,12171.0,"[{'age': '18_to_64', 'rate': 85.7, 'value': 3645}, {'age': '6_to_17', 'rate': 2.7, 'value': 28}, {'age': '85+', 'rate': 1681.4, 'value': 2780}, {'age': '0_to_5', 'rate': 8.3, 'value': 41}, {'age': '65_to_84', 'rate': 475.0, 'value': 5467}]",199.0,2075.0
nhsRegion,2020-05-07,North West,E40000010,182.0,12353.0,"[{'age': '18_to_64', 'rate': 86.9, 'value': 3693}, {'age': '6_to_17', 'rate': 2.7, 'value': 28}, {'age': '85+', 'rate': 1708.0, 'value': 2824}, {'age': '0_to_5', 'rate': 8.3, 'value': 41}, {'age': '65_to_84', 'rate': 482.0, 'value': 5547}]",191.0,1947.0
nhsRegion,2020-05-08,North West,E40000010,169.0,12522.0,"[{'age': '18_to_64', 'rate': 88.0, 'value': 3743}, {'age': '6_to_17', 'rate': 2.7, 'value': 28}, {'age': '85+', 'rate': 1738.3, 'value': 2874}, {'age': '0_to_5', 'rate': 8.3, 'value': 41}, {'age': '65_to_84', 'rate': 487.0, 'value': 5605}]",181.0,1925.0
nhsRegion,2020-05-09,North West,E40000010,167.0,12689.0,"[{'age': '18_to_64', 'rate': 88.9, 'value': 3781}, {'age': '6_to_17', 'rate': 2.7, 'value': 28}, {'age': '85+', 'rate': 1768.5, 'value': 2924}, {'age': '0_to_5', 'rate': 8.3, 'value': 41}, {'age': '65_to_84', 'rate': 493.9, 'value': 5684}]",176.0,1918.0
nhsRegion,2020-05-10,North West,E40000010,156.0,12845.0,"[{'age': '18_to_64', 'rate': 89.8, 'value': 3817}, {'age': '6_to_17', 'rate': 2.7, 'value': 28}, {'age': '85+', 'rate': 1795.7, 'value': 2969}, {'age': '0_to_5', 'rate': 8.5, 'value': 42}, {'age': '65_to_84', 'rate': 500.3, 'value': 5758}]",172.0,1826.0
nhsRegion,2020-05-11,North West,E40000010,203.0,13048.0,"[{'age': '18_to_64', 'rate': 91.3, 'value': 3881}, {'age': '6_to_17', 'rate': 2.7, 'value': 28}, {'age': '85+', 'rate': 1821.1, 'value': 3011}, {'age': '0_to_5', 'rate': 8.9, 'value': 44}, {'age': '65_to_84', 'rate': 508.6, 'value': 5853}]",175.0,1907.0
nhsRegion,2020-05-12,North West,E40000010,186.0,13234.0,"[{'age': '18_to_64', 'rate': 92.4, 'value': 3929}, {'age': '6_to_17', 'rate': 2.7, 'value': 28}, {'age': '85+', 'rate': 1848.3, 'value': 3056}, {'age': '0_to_5', 'rate': 9.3, 'value': 46}, {'age': '65_to_84', 'rate': 516.5, 'value': 5944}]",159.0,1826.0
nhsRegion,2020-05-13,North West,E40000010,186.0,13420.0,"[{'age': '18_to_64', 'rate': 93.6, 'value': 3981}, {'age': '6_to_17', 'rate': 2.7, 'value': 28}, {'age': '85+', 'rate': 1878.0, 'value': 3105}, {'age': '0_to_5', 'rate': 9.3, 'value': 46}, {'age': '65_to_84', 'rate': 523.8, 'value': 6029}]",157.0,1800.0
nhsRegion,2020-05-14,North West,E40000010,164.0,13584.0,"[{'age': '18_to_64', 'rate': 94.5, 'value': 4018}, {'age': '6_to_17', 'rate': 2.7, 'value': 28}, {'age': '85+', 'rate': 1907.0, 'value': 3153}, {'age': '0_to_5', 'rate': 9.3, 'value': 46}, {'age': '65_to_84', 'rate': 530.7, 'value': 6108}]",153.0,1739.0
nhsRegion,2020-05-15,North West,E40000010,153.0,13737.0,"[{'age': '18_to_64', 'rate': 95.8, 'value': 4072}, {'age': '6_to_17', 'rate': 2.7, 'value': 28}, {'age': '85+', 'rate': 1934.2, 'value': 3198}, {'age': '0_to_5', 'rate': 9.3, 'value': 46}, {'age': '65_to_84', 'rate': 535.4, 'value': 6162}]",157.0,1716.0
nhsRegion,2020-05-16,North West,E40000010,178.0,13915.0,"[{'age': '18_to_64', 'rate': 96.9, 'value': 4122}, {'age': '6_to_17', 'rate': 2.7, 'value': 28}, {'age': '85+', 'rate': 1964.5, 'value': 3248}, {'age': '0_to_5', 'rate': 9.5, 'value': 47}, {'age': '65_to_84', 'rate': 542.1, 'value': 6239}]",136.0,1655.0
nhsRegion,2020-05-17,North West,E40000010,169.0,14084.0,"[{'age': '18_to_64', 'rate': 98.1, 'value': 4170}, {'age': '6_to_17', 'rate': 2.8, 'value': 29}, {'age': '85+', 'rate': 1989.9, 'value': 3290}, {'age': '0_to_5', 'rate': 9.9, 'value': 49}, {'age': '65_to_84', 'rate': 548.7, 'value': 6315}]",135.0,1667.0
nhsRegion,2020-05-18,North West,E40000010,171.0,14255.0,"[{'age': '18_to_64', 'rate': 99.3, 'value': 4221}, {'age': '6_to_17', 'rate': 2.9, 'value': 30}, {'age': '85+', 'rate': 2012.9, 'value': 3328}, {'age': '0_to_5', 'rate': 10.5, 'value': 52}, {'age': '65_to_84', 'rate': 555.5, 'value': 6393}]",130.0,1670.0
nhsRegion,2020-05-19,North West,E40000010,173.0,14428.0,"[{'age': '18_to_64', 'rate': 100.3, 'value': 4265}, {'age': '6_to_17', 'rate': 3.0, 'value': 31}, {'age': '85+', 'rate': 2039.5, 'value': 3372}, {'age': '0_to_5', 'rate': 11.1, 'value': 55}, {'age': '65_to_84', 'rate': 562.5, 'value': 6474}]",121.0,1707.0
nhsRegion,2020-05-20,North West,E40000010,151.0,14579.0,"[{'age': '18_to_64', 'rate': 101.2, 'value': 4302}, {'age': '6_to_17', 'rate': 3.2, 'value': 33}, {'age': '85+', 'rate': 2062.5, 'value': 3410}, {'age': '0_to_5', 'rate': 11.3, 'value': 56}, {'age': '65_to_84', 'rate': 568.9, 'value': 6547}]",111.0,1647.0
nhsRegion,2020-05-21,North West,E40000010,165.0,14744.0,"[{'age': '18_to_64', 'rate': 102.3, 'value': 4350}, {'age': '6_to_17', 'rate': 3.2, 'value': 33}, {'age': '85+', 'rate': 2084.8, 'value': 3447}, {'age': '0_to_5', 'rate': 11.3, 'value': 56}, {'age': '65_to_84', 'rate': 575.8, 'value': 6627}]",109.0,1590.0
nhsRegion,2020-05-22,North West,E40000010,160.0,14904.0,"[{'age': '18_to_64', 'rate': 103.0, 'value': 4379}, {'age': '6_to_17', 'rate': 3.2, 'value': 33}, {'age': '85+', 'rate': 2113.3, 'value': 3494}, {'age': '0_to_5', 'rate': 11.3, 'value': 56}, {'age': '65_to_84', 'rate': 583.1, 'value': 6711}]",113.0,1566.0
nhsRegion,2020-05-23,North West,E40000010,125.0,15029.0,"[{'age': '18_to_64', 'rate': 103.8, 'value': 4413}, {'age': '6_to_17', 'rate': 3.2, 'value': 33}, {'age': '85+', 'rate': 2135.6, 'value': 3531}, {'age': '0_to_5', 'rate': 11.5, 'value': 57}, {'age': '65_to_84', 'rate': 587.7, 'value': 6764}]",113.0,1537.0
nhsRegion,2020-05-24,North West,E40000010,128.0,15157.0,"[{'age': '18_to_64', 'rate': 104.6, 'value': 4447}, {'age': '6_to_17', 'rate': 3.3, 'value': 34}, {'age': '85+', 'rate': 2157.4, 'value': 3567}, {'age': '0_to_5', 'rate': 11.7, 'value': 58}, {'age': '65_to_84', 'rate': 592.6, 'value': 6820}]",100.0,1509.0
nhsRegion,2020-05-25,North West,E40000010,121.0,15278.0,"[{'age': '18_to_64', 'rate': 105.5, 'value': 4486}, {'age': '6_to_17', 'rate': 3.3, 'value': 34}, {'age': '85+', 'rate': 2172.5, 'value': 3592}, {'age': '0_to_5', 'rate': 11.9, 'value': 59}, {'age': '65_to_84', 'rate': 597.4, 'value': 6876}]",97.0,1519.0
nhsRegion,2020-05-26,North West,E40000010,112.0,15390.0,"[{'age': '18_to_64', 'rate': 106.3, 'value': 4518}, {'age': '6_to_17', 'rate': 3.5, 'value': 36}, {'age': '85+', 'rate': 2184.6, 'value': 3612}, {'age': '0_to_5', 'rate': 12.1, 'value': 60}, {'age': '65_to_84', 'rate': 602.4, 'value': 6933}]",104.0,1515.0
nhsRegion,2020-05-27,North West,E40000010,148.0,15538.0,"[{'age': '18_to_64', 'rate': 107.1, 'value': 4555}, {'age': '6_to_17', 'rate': 3.7, 'value': 38}, {'age': '85+', 'rate': 2204.0, 'value': 3644}, {'age': '0_to_5', 'rate': 12.3, 'value': 61}, {'age': '65_to_84', 'rate': 609.0, 'value': 7009}]",96.0,1432.0
nhsRegion,2020-05-28,North West,E40000010,145.0,15683.0,"[{'age': '18_to_64', 'rate': 108.0, 'value': 4593}, {'age': '6_to_17', 'rate': 3.7, 'value': 38}, {'age': '85+', 'rate': 2225.2, 'value': 3679}, {'age': '0_to_5', 'rate': 12.5, 'value': 62}, {'age': '65_to_84', 'rate': 615.2, 'value': 7080}]",87.0,1377.0
nhsRegion,2020-05-29,North West,E40000010,121.0,15804.0,"[{'age': '18_to_64', 'rate': 108.9, 'value': 4629}, {'age': '6_to_17', 'rate': 3.8, 'value': 39}, {'age': '85+', 'rate': 2242.7, 'value': 3708}, {'age': '0_to_5', 'rate': 12.7, 'value': 63}, {'age': '65_to_84', 'rate': 619.9, 'value': 7134}]",85.0,1344.0
nhsRegion,2020-05-30,North West,E40000010,97.0,15901.0,"[{'age': '18_to_64', 'rate': 109.6, 'value': 4660}, {'age': '6_to_17', 'rate': 3.8, 'value': 39}, {'age': '85+', 'rate': 2255.4, 'value': 3729}, {'age': '0_to_5', 'rate': 12.7, 'value': 63}, {'age': '65_to_84', 'rate': 623.8, 'value': 7179}]",86.0,1313.0
nhsRegion,2020-05-31,North West,E40000010,126.0,16027.0,"[{'age': '18_to_64', 'rate': 110.5, 'value': 4699}, {'age': '6_to_17', 'rate': 3.8, 'value': 39}, {'age': '85+', 'rate': 2270.5, 'value': 3754}, {'age': '0_to_5', 'rate': 12.9, 'value': 64}, {'age': '65_to_84', 'rate': 629.1, 'value': 7240}]",85.0,1309.0
nhsRegion,2020-06-01,North West,E40000010,149.0,16176.0,"[{'age': '18_to_64', 'rate': 111.4, 'value': 4738}, {'age': '6_to_17', 'rate': 3.8, 'value': 39}, {'age': '85+', 'rate': 2295.3, 'value': 3795}, {'age': '0_to_5', 'rate': 13.1, 'value': 65}, {'age': '65_to_84', 'rate': 635.0, 'value': 7308}]",89.0,1309.0
nhsRegion,2020-06-02,North West,E40000010,121.0,16297.0,"[{'age': '18_to_64', 'rate': 112.3, 'value': 4773}, {'age': '6_to_17', 'rate': 3.9, 'value': 40}, {'age': '85+', 'rate': 2315.3, 'value': 3828}, {'age': '0_to_5', 'rate': 13.1, 'value': 65}, {'age': '65_to_84', 'rate': 639.5, 'value': 7360}]",83.0,1301.0
nhsRegion,2020-06-03,North West,E40000010,122.0,16419.0,"[{'age': '18_to_64', 'rate': 113.4, 'value': 4820}, {'age': '6_to_17', 'rate': 4.0, 'value': 41}, {'age': '85+', 'rate': 2330.4, 'value': 3853}, {'age': '0_to_5', 'rate': 13.3, 'value': 66}, {'age': '65_to_84', 'rate': 643.4, 'value': 7405}]",85.0,1276.0
nhsRegion,2020-06-04,North West,E40000010,124.0,16543.0,"[{'age': '18_to_64', 'rate': 114.5, 'value': 4868}, {'age': '6_to_17', 'rate': 4.1, 'value': 42}, {'age': '85+', 'rate': 2342.5, 'value': 3873}, {'age': '0_to_5', 'rate': 13.7, 'value': 68}, {'age': '65_to_84', 'rate': 648.0, 'value': 7458}]",77.0,1217.0
nhsRegion,2020-06-05,North West,E40000010,75.0,16618.0,"[{'age': '18_to_64', 'rate': 115.2, 'value': 4897}, {'age': '6_to_17', 'rate': 4.1, 'value': 42}, {'age': '85+', 'rate': 2349.7, 'value': 3885}, {'age': '0_to_5', 'rate': 13.7, 'value': 68}, {'age': '65_to_84', 'rate': 651.0, 'value': 7492}]",77.0,1194.0
nhsRegion,2020-06-06,North West,E40000010,56.0,16674.0,"[{'age': '18_to_64', 'rate': 115.7, 'value': 4919}, {'age': '6_to_17', 'rate': 4.2, 'value': 43}, {'age': '85+', 'rate': 2357.6, 'value': 3898}, {'age': '0_to_5', 'rate': 13.9, 'value': 69}, {'age': '65_to_84', 'rate': 652.6, 'value': 7511}]",79.0,1120.0
